"","name","ID","Glucose.plus.Acetate_vs_Lysine_p.val","Glucose.plus.Acetate_vs_Lysine_p.adj","significant","Glucose.plus.Acetate_vs_Lysine_significant","Glucose.plus.Acetate_vs_Lysine_ratio","Glucose.plus.Acetate_centered","Lysine_centered"
"835","IB211_02781c",">AF_02781c AF_02781c hypothetical protein 2776922:2777575 reverse MW:24990",0.00310859361323528,0.647,FALSE,FALSE,-0.788,-0.394,0.394
"836","IB211_02786c",">AF_02786c AF_02786c hypothetical protein 2782876:2789256 reverse MW:230089",0.000177390117958008,0.249,FALSE,FALSE,-2.37,-1.19,1.19
"837","IB211_02846c",">AF_02846c AF_02846c Prophage antirepressor 2843814:2844701 reverse MW:33696",0.155323406319297,0.844,FALSE,FALSE,-0.562,-0.281,0.281
"838","IB211_02860c",">AF_02860c AF_02860c Carbamate kinase (EC 2.7.2.2) 2860546:2861487 reverse MW:33260",0.713775826669315,0.88,FALSE,FALSE,0.114,0.057,-0.057
"839","IB211_02861c",">AF_02861c AF_02861c Ornithine carbamoyltransferase (EC 2.1.3.3) 2861635:2862834 reverse MW:44813",0.0300142380385191,0.79,FALSE,FALSE,-0.411,-0.206,0.206
"840","IB211_02862c",">AF_02862c AF_02862c Acetylornithine deacetylase (EC 3.5.1.16) 2862914:2864326 reverse MW:52207",0.908555885330437,0.886,FALSE,FALSE,0.0337,0.0168,-0.0168
"841","IB211_02863c",">AF_02863c AF_02863c Threonine dehydratase (EC 4.3.1.19) 2864406:2865620 reverse MW:44079",0.00246653218959144,0.624,FALSE,FALSE,1.21,0.604,-0.604
"842","IB211_02864c",">AF_02864c AF_02864c Xanthine dehydrogenase, molybdenum binding subunit (EC 1.17.1.4) 2865801:2868392 reverse MW:93025",0.000249909667938826,0.304,FALSE,FALSE,3.01,1.5,-1.5
"843","IB211_02866c",">AF_02866c AF_02866c Glutamate synthase [NADPH] small chain (EC 1.4.1.13) 2869233:2872169 reverse MW:107708",0.000295948407427894,0.332,FALSE,FALSE,1.58,0.791,-0.791
"844","IB211_02869",">AF_02869 AF_02869 FIG00439284: hypothetical protein 2874081:2874716 forward MW:23463",0.267196539936364,0.857,FALSE,FALSE,0.387,0.194,-0.194
"845","IB211_02878c",">AF_02878c AF_02878c Single-stranded DNA-binding protein 2880681:2881154 reverse MW:16967",0.00121354158748241,0.544,FALSE,FALSE,0.883,0.442,-0.442
"846","IB211_02879c",">AF_02879c AF_02879c SSU ribosomal protein S6p 2881164:2881460 reverse MW:10974",0.418233161385421,0.868,FALSE,FALSE,0.676,0.338,-0.338
"847","IB211_02885",">AF_02885 AF_02885 Thymidine kinase (EC 2.7.1.21) 2886075:2886656 forward MW:21767",0.184122284564967,0.848,FALSE,FALSE,0.336,0.168,-0.168
"848","IB211_02889c",">AF_02889c AF_02889c Butyryl-CoA dehydrogenase (EC 1.3.99.2) 2888083:2889225 reverse MW:41847",0.307244253200447,0.861,FALSE,FALSE,0.152,0.076,-0.076
"849","IB211_02890c",">AF_02890c AF_02890c Electron transfer flavoprotein, alpha subunit 2889276:2890280 reverse MW:34761",0.0203285615617489,0.773,FALSE,FALSE,0.464,0.232,-0.232
"850","IB211_02891c",">AF_02891c AF_02891c Electron transfer flavoprotein, beta subunit 2890298:2891101 reverse MW:28657",0.0106643015298699,0.739,FALSE,FALSE,0.77,0.385,-0.385
"851","IB211_02892",">AF_02892 AF_02892 polar amino acid ABC transporter, substrate-binding component 2891466:2892347 forward MW:30971",0.151040613934788,0.843,FALSE,FALSE,-0.37,-0.185,0.185
"852","IB211_02894",">AF_02894 AF_02894 Glutamate transport ATP-binding protein 2893093:2893878 forward MW:29004",0.00616267258432083,0.703,FALSE,FALSE,-1.07,-0.533,0.533
"853","IB211_02896",">AF_02896 AF_02896 Encapsulating protein for a DyP-type peroxidase or ferritin-like protein oligomers 2894444:2895256 forward MW:29637",0.0463591987556405,0.807,FALSE,FALSE,-0.636,-0.318,0.318
"854","IB211_02897c",">AF_02897c AF_02897c Zn-dependent hydrolase, RNA-metabolising, CPSF 100 kDa analog 2895443:2897101 reverse MW:60294",0.000940081203054773,0.51,FALSE,FALSE,-0.825,-0.413,0.413
"855","IB211_02900",">AF_02900 AF_02900 Arsenate reductase (EC 1.20.4.1) 2900382:2900714 forward MW:12647",0.407563260176696,0.867,FALSE,FALSE,-0.876,-0.438,0.438
"856","IB211_02903c",">AF_02903c AF_02903c Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3) 2903034:2904815 reverse MW:66044",0.0156486289229898,0.76,FALSE,FALSE,0.663,0.332,-0.332
"857","IB211_02905c",">AF_02905c AF_02905c Two-component response regulator SA14-24 2905116:2905823 reverse MW:26241",0.175169207347677,0.847,FALSE,FALSE,0.343,0.172,-0.172
"858","IB211_02909",">AF_02909 AF_02909 UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) 2907306:2908628 forward MW:46767",0.0907957778556553,0.829,FALSE,FALSE,-0.548,-0.274,0.274
"859","IB211_02913",">AF_02913 AF_02913 Phosphoglucosamine mutase (EC 5.4.2.10) 2910390:2912117 forward MW:63265",0.00918687178919357,0.73,FALSE,FALSE,-0.546,-0.273,0.273
"860","IB211_02914c",">AF_02914c AF_02914c DegV family protein 2912174:2913049 reverse MW:32277",0.119676050140831,0.837,FALSE,FALSE,-0.923,-0.461,0.461
"861","IB211_02919c",">AF_02919c AF_02919c Cysteine desulfurase (EC 2.8.1.7) 2917857:2918993 reverse MW:40327",0.00373971638029675,0.663,FALSE,FALSE,1.17,0.584,-0.584
"862","IB211_02921",">AF_02921 AF_02921 Probable flavoprotein 2919220:2920602 forward MW:50322",0.157108306899956,0.844,FALSE,FALSE,0.224,0.112,-0.112
"863","IB211_02922c",">AF_02922c AF_02922c hypothetical protein 2920702:2921595 reverse MW:32143",0.00214830266045461,0.61,FALSE,FALSE,1.71,0.855,-0.855
"864","IB211_02926c",">AF_02926c AF_02926c Glycogen phosphorylase (EC 2.4.1.1) 2922650:2925088 reverse MW:92297",0.513940965045368,0.873,FALSE,FALSE,0.136,0.0678,-0.0678
"865","IB211_02928c",">AF_02928c AF_02928c Glycogen synthase, ADP-glucose transglucosylase (EC 2.4.1.21) 2925368:2927104 reverse MW:63624",0.145099204822047,0.842,FALSE,FALSE,0.373,0.187,-0.187
"866","IB211_02929c",">AF_02929c AF_02929c Glycogen biosynthesis protein GlgD, glucose-1-phosphate adenylyltransferase family 2927246:2928364 reverse MW:41225",0.00224211753491433,0.615,FALSE,FALSE,1.14,0.57,-0.57
"867","IB211_02930c",">AF_02930c AF_02930c Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) 2928361:2929578 reverse MW:44437",0.000295783557358115,0.332,FALSE,FALSE,1.24,0.621,-0.621
"868","IB211_02931c",">AF_02931c AF_02931c 1,4-alpha-glucan (glycogen) branching enzyme, GH-13-type (EC 2.4.1.18) 2929640:2931739 reverse MW:79824",0.00122874856540124,0.545,FALSE,FALSE,-1,-0.502,0.502
"869","IB211_02937",">AF_02937 AF_02937 Chaperone protein DnaK 2935779:2937641 forward MW:65770",0.000473805197677993,0.408,FALSE,FALSE,-1.11,-0.557,0.557
"870","IB211_02938",">AF_02938 AF_02938 Chaperone protein DnaJ 2937770:2938930 forward MW:40776",0.00382999156343714,0.665,FALSE,FALSE,-1.77,-0.884,0.884
"871","IB211_02939",">AF_02939 AF_02939 hypothetical protein 2939092:2941350 forward MW:84027",0.497657871233346,0.872,FALSE,FALSE,0.32,0.16,-0.16
"872","IB211_02940",">AF_02940 AF_02940 Histidinol-phosphatase (EC 3.1.3.15) 2941366:2942172 forward MW:30046",0.377813063776122,0.865,FALSE,FALSE,0.28,0.14,-0.14
"873","IB211_02941",">AF_02941 AF_02941 Ribose 5-phosphate isomerase B (EC 5.3.1.6) 2942224:2942658 forward MW:15493",0.0129512809308981,0.75,FALSE,FALSE,1.98,0.988,-0.988
"874","IB211_02942c",">AF_02942c AF_02942c hypothetical protein 2942723:2943619 reverse MW:32798",1.07820939706673e-08,2.02e-13,FALSE,FALSE,-5.83,-2.92,2.92
"875","IB211_02943c",">AF_02943c AF_02943c hypothetical protein 2943707:2944879 reverse MW:42858",0.346911246360322,0.864,FALSE,FALSE,-0.497,-0.248,0.248
"876","IB211_02944",">AF_02944 AF_02944 hypothetical protein 2945157:2947061 forward MW:65946",0.0863912983775288,0.827,FALSE,FALSE,0.558,0.279,-0.279
"877","IB211_02947",">AF_02947 AF_02947 hypothetical protein 2948664:2949389 forward MW:28307",0.205197689613013,0.851,FALSE,FALSE,0.951,0.475,-0.475
"878","IB211_02950c",">AF_02950c AF_02950c Threonyl-tRNA synthetase (EC 6.1.1.3) 2951309:2953069 reverse MW:67582",0.000131142873994089,0.212,FALSE,FALSE,1.26,0.628,-0.628
"879","IB211_02952c",">AF_02952c AF_02952c 5-nucleotidase (EC 3.1.3.5) 2953532:2957620 reverse MW:145390",0.146944062859402,0.842,FALSE,FALSE,-0.456,-0.228,0.228
"880","IB211_02953c",">AF_02953c AF_02953c 5-nucleotidase (EC 3.1.3.5) 2957809:2961447 reverse MW:127273",0.228844330725859,0.854,FALSE,FALSE,-0.436,-0.218,0.218
"881","IB211_02955c",">AF_02955c AF_02955c Peptide chain release factor 2",0.00131664025565298,0.554,FALSE,FALSE,1.12,0.561,-0.561
"882","IB211_02970c",">AF_02970c AF_02970c 3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9) 2973578:2974750 reverse MW:40773",2.32238684847492e-05,0.047,FALSE,FALSE,2.76,1.38,-1.38
"883","IB211_02981c",">AF_02981c AF_02981c 3-keto-5-aminohexanoate cleavage enzyme 2985354:2986205 reverse MW:31133",2.01944493342306e-05,0.0396,FALSE,FALSE,3.42,1.71,-1.71
"884","IB211_02985",">AF_02985 AF_02985 Transcriptional regulator, LysR family 2988547:2989473 forward MW:35049",0.000224856185145979,0.287,FALSE,FALSE,-1.89,-0.945,0.945
"885","IB211_02986c",">AF_02986c AF_02986c 4-hydroxybutyrate coenzyme A transferase 2989513:2990856 reverse MW:49445",0.0789326421315105,0.825,FALSE,FALSE,-0.489,-0.244,0.244
"886","IB211_03006c",">AF_03006c AF_03006c hypothetical protein 3010355:3011425 reverse MW:37730",0.0190296319419113,0.77,FALSE,FALSE,-0.504,-0.252,0.252
"887","IB211_03010",">AF_03010 AF_03010 hypothetical protein 3017203:3019761 forward MW:91310",0.479616866954557,0.871,FALSE,FALSE,0.211,0.105,-0.105
"888","IB211_03013c",">AF_03013c AF_03013c hypothetical protein 3021450:3023996 reverse MW:89997",0.0160622089300192,0.761,FALSE,FALSE,0.653,0.327,-0.327
"889","IB211_03015c",">AF_03015c AF_03015c LSU ribosomal protein L17p 3024662:3025003 reverse MW:12711",0.424452073564279,0.868,FALSE,FALSE,0.375,0.187,-0.187
"890","IB211_03016c",">AF_03016c AF_03016c DNA-directed RNA polymerase alpha subunit (EC 2.7.7.6) 3025192:3026145 reverse MW:34674",0.000372594021861033,0.37,FALSE,FALSE,0.962,0.481,-0.481
"891","IB211_03017c",">AF_03017c AF_03017c SSU ribosomal protein S4p (S9e) 3026267:3026869 reverse MW:22932",0.00766299838772641,0.718,FALSE,FALSE,0.574,0.287,-0.287
"892","IB211_03018c",">AF_03018c AF_03018c SSU ribosomal protein S11p (S14e) 3026893:3027294 reverse MW:14207",0.14074488896472,0.841,FALSE,FALSE,0.809,0.405,-0.405
"893","IB211_03019c",">AF_03019c AF_03019c SSU ribosomal protein S13p (S18e) 3027311:3027679 reverse MW:13792",0.200586612669423,0.85,FALSE,FALSE,-0.872,-0.436,0.436
"894","IB211_03024c",">AF_03024c AF_03024c Adenylate kinase (EC 2.7.4.3) 3029278:3029919 reverse MW:23141",0.0109726959769502,0.74,FALSE,FALSE,0.755,0.377,-0.377
"895","IB211_03025c",">AF_03025c AF_03025c Preprotein translocase secY subunit (TC 3.A.5.1.1) 3029936:3031261 reverse MW:47609",0.00545388585550028,0.694,FALSE,FALSE,0.662,0.331,-0.331
"896","IB211_03026c",">AF_03026c AF_03026c LSU ribosomal protein L15p (L27Ae) 3031263:3031703 reverse MW:15281",0.199758375333859,0.85,FALSE,FALSE,-0.606,-0.303,0.303
"897","IB211_03027c",">AF_03027c AF_03027c LSU ribosomal protein L30p (L7e) 3031717:3031899 reverse MW:6553",0.487783779179387,0.871,FALSE,FALSE,-0.297,-0.149,0.149
"898","IB211_03028c",">AF_03028c AF_03028c SSU ribosomal protein S5p (S2e) 3031913:3032413 reverse MW:17619",0.0999615215671019,0.832,FALSE,FALSE,0.582,0.291,-0.291
"899","IB211_03029c",">AF_03029c AF_03029c LSU ribosomal protein L18p (L5e) 3032432:3032791 reverse MW:13007",0.185053725014617,0.848,FALSE,FALSE,0.624,0.312,-0.312
"900","IB211_03030c",">AF_03030c AF_03030c LSU ribosomal protein L6p (L9e) 3032806:3033354 reverse MW:19761",0.00577052598217802,0.698,FALSE,FALSE,0.776,0.388,-0.388
"901","IB211_03031c",">AF_03031c AF_03031c SSU ribosomal protein S8p (S15Ae) 3033370:3033768 reverse MW:14393",0.213503727875933,0.852,FALSE,FALSE,0.783,0.392,-0.392
"902","IB211_03033c",">AF_03033c AF_03033c LSU ribosomal protein L5p (L11e) 3034197:3034763 reverse MW:21013",0.0103480649115268,0.737,FALSE,FALSE,0.687,0.343,-0.343
"903","IB211_03034c",">AF_03034c AF_03034c LSU ribosomal protein L24p (L26e) 3034778:3035092 reverse MW:11434",0.0229735099185634,0.778,FALSE,FALSE,-1.49,-0.744,0.744
"904","IB211_03035c",">AF_03035c AF_03035c LSU ribosomal protein L14p (L23e) 3035109:3035477 reverse MW:13355",0.230136468430091,0.854,FALSE,FALSE,0.637,0.318,-0.318
"905","IB211_03036c",">AF_03036c AF_03036c SSU ribosomal protein S17p (S11e) 3035490:3035750 reverse MW:9905",0.29833388439312,0.86,FALSE,FALSE,0.696,0.348,-0.348
"906","IB211_03037c",">AF_03037c AF_03037c LSU ribosomal protein L29p (L35e) 3035770:3035943 reverse MW:6556",0.281493427345894,0.859,FALSE,FALSE,-1.2,-0.6,0.6
"907","IB211_03038c",">AF_03038c AF_03038c LSU ribosomal protein L16p (L10e) 3035970:3036404 reverse MW:16072",0.353583929166897,0.864,FALSE,FALSE,-0.351,-0.175,0.175
"908","IB211_03039c",">AF_03039c AF_03039c SSU ribosomal protein S3p (S3e) 3036404:3037312 reverse MW:33510",0.132518787466335,0.84,FALSE,FALSE,0.338,0.169,-0.169
"909","IB211_03040c",">AF_03040c AF_03040c LSU ribosomal protein L22p (L17e) 3037330:3037662 reverse MW:12179",0.345238761043249,0.863,FALSE,FALSE,0.54,0.27,-0.27
"910","IB211_03041c",">AF_03041c AF_03041c SSU ribosomal protein S19p (S15e) 3037678:3037950 reverse MW:9956",0.537348992849728,0.874,FALSE,FALSE,-0.307,-0.154,0.154
"911","IB211_03042c",">AF_03042c AF_03042c LSU ribosomal protein L2p (L8e) 3037969:3038805 reverse MW:30535",0.00967564032180793,0.733,FALSE,FALSE,-2.18,-1.09,1.09
"912","IB211_03043c",">AF_03043c AF_03043c LSU ribosomal protein L23p (L23Ae) 3038823:3039113 reverse MW:11024",0.317075077344745,0.861,FALSE,FALSE,0.507,0.254,-0.254
"913","IB211_03044c",">AF_03044c AF_03044c LSU ribosomal protein L4p (L1e) 3039113:3039733 reverse MW:22044",0.0016865764248034,0.584,FALSE,FALSE,0.956,0.478,-0.478
"914","IB211_03045c",">AF_03045c AF_03045c LSU ribosomal protein L3p (L3e) 3039751:3040476 reverse MW:25407",0.251579688402011,0.856,FALSE,FALSE,0.314,0.157,-0.157
"915","IB211_03046c",">AF_03046c AF_03046c SSU ribosomal protein S10p (S20e) 3040727:3041041 reverse MW:11798",0.864102811243304,0.885,FALSE,FALSE,0.114,0.0569,-0.0569
"916","IB211_03047",">AF_03047 AF_03047 Transcriptional regulator, MarR family 3041533:3041979 forward MW:16527",0.247134185305132,0.855,FALSE,FALSE,-0.997,-0.498,0.498
"917","IB211_03049",">AF_03049 AF_03049 hypothetical protein 3043348:3043662 forward MW:11363",0.0302137204217342,0.79,FALSE,FALSE,-0.989,-0.494,0.494
"918","IB211_03050",">AF_03050 AF_03050 V-type ATP synthase subunit I (EC 3.6.3.14) 3043662:3045617 forward MW:71638",5.76913734258632e-05,0.122,FALSE,FALSE,-2.37,-1.18,1.18
"919","IB211_03051",">AF_03051 AF_03051 V-type ATP synthase subunit K (EC 3.6.3.14) 3045619:3046107 forward MW:16649",7.40239566230276e-05,0.147,FALSE,FALSE,-6.06,-3.03,3.03
"920","IB211_03052",">AF_03052 AF_03052 V-type ATP synthase subunit E (EC 3.6.3.14) 3046151:3046837 forward MW:24438",0.00218874576919564,0.612,FALSE,FALSE,-1.01,-0.506,0.506
"921","IB211_03053",">AF_03053 AF_03053 V-type ATP synthase subunit C (EC 3.6.3.14) 3046870:3047871 forward MW:36616",2.7160633657442e-06,0.0012,FALSE,FALSE,-2.31,-1.16,1.16
"922","IB211_03055",">AF_03055 AF_03055 V-type ATP synthase subunit A (EC 3.6.3.14) 3048233:3050011 forward MW:64517",0.000187220712139262,0.257,FALSE,FALSE,-1.15,-0.574,0.574
"923","IB211_03056",">AF_03056 AF_03056 V-type ATP synthase subunit B (EC 3.6.3.14) 3050008:3051390 forward MW:50493",0.00011941705834973,0.2,FALSE,FALSE,-1.3,-0.65,0.65
"924","IB211_03057",">AF_03057 AF_03057 V-type ATP synthase subunit D (EC 3.6.3.14) 3051394:3052107 forward MW:27040",0.00118157508651603,0.54,FALSE,FALSE,-1.88,-0.941,0.941
"925","IB211_03061",">AF_03061 AF_03061 Iron-sulfur cluster assembly ATPase protein SufC 3053481:3054212 forward MW:26589",0.022547708583355,0.778,FALSE,FALSE,0.551,0.276,-0.276
"926","IB211_03062",">AF_03062 AF_03062 Iron-sulfur cluster assembly protein SufB 3054217:3055134 forward MW:32892",0.3471558681618,0.864,FALSE,FALSE,0.216,0.108,-0.108
"927","IB211_03064",">AF_03064 AF_03064 hypothetical protein 3055594:3056067 forward MW:17197",0.364507146149329,0.865,FALSE,FALSE,-0.431,-0.215,0.215
"928","IB211_03066",">AF_03066 AF_03066 FIG001802: Putative alkaline-shock protein 3056474:3056824 forward MW:12554",0.101726875975176,0.832,FALSE,FALSE,0.818,0.409,-0.409
"929","IB211_03067",">AF_03067 AF_03067 Dihydroxyacetone kinase family protein 3056863:3058518 forward MW:59004",0.0803970497595177,0.825,FALSE,FALSE,-0.372,-0.186,0.186
"930","IB211_03072",">AF_03072 AF_03072 2-keto-3-deoxy-D-arabino-heptulosonate-7- phosphate synthase I beta (EC 2.5.1.54) 3062272:3063291 forward MW:37164",0.0375344374324513,0.799,FALSE,FALSE,-0.443,-0.222,0.222
"931","IB211_03073",">AF_03073 AF_03073 3-dehydroquinate synthase (EC 4.2.3.4) 3063321:3064400 forward MW:37985",0.00157576157804603,0.576,FALSE,FALSE,1.44,0.722,-0.722
"932","IB211_03074",">AF_03074 AF_03074 5-Enolpyruvylshikimate-3-phosphate synthase (EC 2.5.1.19) 3064407:3065573 forward MW:41317",0.575194724925244,0.875,FALSE,FALSE,0.136,0.0681,-0.0681
"933","IB211_03075",">AF_03075 AF_03075 Chorismate synthase (EC 4.2.3.5) 3065570:3066547 forward MW:34117",0.794207418287814,0.883,FALSE,FALSE,-0.083,-0.0415,0.0415
"934","IB211_03076",">AF_03076 AF_03076 Chorismate mutase I (EC 5.4.99.5) / Prephenate dehydratase (EC 4.2.1.51) 3066557:3067747 forward MW:43641",0.00177054306261845,0.589,FALSE,FALSE,3.64,1.82,-1.82
"935","IB211_03079",">AF_03079 AF_03079 Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25) 3068648:3069499 forward MW:30335",0.485229203582635,0.871,FALSE,FALSE,0.315,0.158,-0.158
"936","IB211_03081c",">AF_03081c AF_03081c GTP-binding and nucleic acid-binding protein YchF 3070245:3071411 reverse MW:42723",0.00615982826729973,0.703,FALSE,FALSE,0.676,0.338,-0.338
"937","IB211_03088c",">AF_03088c AF_03088c CRISPR-associated protein Cas1 3078452:3079483 reverse MW:38689",0.00244572976344992,0.624,FALSE,FALSE,-1.35,-0.675,0.675
"938","IB211_03091c",">AF_03091c AF_03091c CRISPR-associated protein, Csd2 family 3080131:3080982 reverse MW:31003",0.546152513118895,0.874,FALSE,FALSE,0.115,0.0573,-0.0573
"939","IB211_03092c",">AF_03092c AF_03092c CRISPR-associated protein, Csd1 family 3080983:3082749 reverse MW:66046",0.185319822576176,0.848,FALSE,FALSE,-0.284,-0.142,0.142
"940","IB211_03093c",">AF_03093c AF_03093c CRISPR-associated protein, CT1134 family 3082749:3083477 reverse MW:28268",0.565794392735015,0.875,FALSE,FALSE,-0.134,-0.0669,0.0669
"941","IB211_03094c",">AF_03094c AF_03094c CRISPR-associated helicase Cas3 3083482:3085872 reverse MW:88873",0.816854433323913,0.883,FALSE,FALSE,0.105,0.0525,-0.0525
"942","IB211_03116",">AF_03116 AF_03116 Na+/H+ antiporter NhaC 3105837:3107291 forward MW:50866",0.00532922050904749,0.692,FALSE,FALSE,-1.72,-0.861,0.861
"943","IB211_03117c",">AF_03117c AF_03117c hypothetical protein 3107416:3109731 reverse MW:83114",0.000314894069924594,0.342,FALSE,FALSE,-1.54,-0.771,0.771
"944","IB211_03129c",">AF_03129c AF_03129c putative MR-MLE-family protein 3121783:3122994 reverse MW:44601",0.00011350445745232,0.194,FALSE,FALSE,1.71,0.855,-0.855
"945","IB211_03130c",">AF_03130c AF_03130c Transcriptional regulator, GntR family 3123116:3123883 reverse MW:29339",0.0427450518237987,0.804,FALSE,FALSE,-0.568,-0.284,0.284
"946","IB211_03133c",">AF_03133c AF_03133c CoA-disulfide reductase (EC 1.8.1.14) / Disulfide bond regulator 3125248:3126951 reverse MW:61291",2.13769293097858e-05,0.0426,FALSE,FALSE,2.21,1.11,-1.11
"947","IB211_03138",">AF_03138 AF_03138 antigen 332, putative 3130101:3131426 forward MW:48763",0.000837591142911076,0.494,FALSE,FALSE,-1.36,-0.682,0.682
"948","IB211_03139",">AF_03139 AF_03139 Probable Co/Zn/Cd efflux system membrane fusion protein 3131448:3132629 forward MW:40443",0.0828270333276962,0.826,FALSE,FALSE,-0.65,-0.325,0.325
"949","IB211_03140",">AF_03140 AF_03140 RND multidrug efflux transporter",0.778892115946731,0.882,FALSE,FALSE,0.0809,0.0404,-0.0404
"950","IB211_03149c",">AF_03149c AF_03149c N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25) 3142282:3143403 reverse MW:40181",0.00275925719291239,0.635,FALSE,FALSE,-1.02,-0.508,0.508
"951","IB211_03154",">AF_03154 AF_03154 hypothetical protein 3147874:3149244 forward MW:50220",0.000930736773173198,0.509,FALSE,FALSE,-1.35,-0.676,0.676
"952","IB211_03157",">AF_03157 AF_03157 Myo-inositol 2-dehydrogenase (EC 1.1.1.18) 3151155:3152186 forward MW:38807",9.98062249216376e-05,0.178,FALSE,FALSE,-1.73,-0.867,0.867
"953","IB211_03158",">AF_03158 AF_03158 TPR-domain containing protein 3152200:3154191 forward MW:75170",6.13550690968403e-05,0.128,FALSE,FALSE,-1.99,-0.993,0.993
"954","IB211_03163c",">AF_03163c AF_03163c L-fucose isomerase related protein 3159081:3160418 reverse MW:48631",0.105089308986964,0.833,FALSE,FALSE,-2.03,-1.01,1.01
"955","IB211_03180c",">AF_03180c AF_03180c TRAP-type uncharacterized transport system, fused permease component 3176030:3178030 reverse MW:70676",0.00909996551066778,0.729,FALSE,FALSE,-1.24,-0.619,0.619
"956","IB211_03181c",">AF_03181c AF_03181c TRAP transporter solute receptor, TAXI family precursor 3178187:3179233 reverse MW:36996",0.549319663921698,0.874,FALSE,FALSE,-0.622,-0.311,0.311
"957","IB211_03189",">AF_03189 AF_03189 hypothetical protein 3182687:3183457 forward MW:29643",0.572886193202698,0.875,FALSE,FALSE,-0.145,-0.0723,0.0723
"958","IB211_03195",">AF_03195 AF_03195 Branched-chain amino acid ABC transporter, amino acid-binding protein (TC 3.A.1.4.1) 3188328:3189542 forward MW:41611",0.0288900713423834,0.788,FALSE,FALSE,0.661,0.331,-0.331
"959","IB211_03198",">AF_03198 AF_03198 Branched-chain amino acid transport ATP-binding protein LivG (TC 3.A.1.4.1) 3191783:3192631 forward MW:31629",0.159100712529355,0.844,FALSE,FALSE,0.307,0.154,-0.154
"960","IB211_03199",">AF_03199 AF_03199 Branched-chain amino acid transport ATP-binding protein LivF (TC 3.A.1.4.1) 3192618:3193313 forward MW:25196",0.0214447006459169,0.775,FALSE,FALSE,1.05,0.523,-0.523
"961","IB211_03203",">AF_03203 AF_03203 Transcription regulator [contains diacylglycerol kinase catalytic domain] 3194683:3195576 forward MW:32568",0.687272618965964,0.879,FALSE,FALSE,-0.113,-0.0564,0.0564
"962","IB211_03209c",">AF_03209c AF_03209c Branched-chain amino acid aminotransferase (EC 2.6.1.42) 3201153:3202217 reverse MW:39033",2.40996282262776e-05,0.0491,FALSE,FALSE,-1.79,-0.897,0.897
"963","IB211_03211",">AF_03211 AF_03211 Phosphoesterase, DHH family protein 3202437:3204437 forward MW:73400",0.0427318347420348,0.804,FALSE,FALSE,-0.543,-0.271,0.271
"964","IB211_03212",">AF_03212 AF_03212 LSU ribosomal protein L9p 3204535:3204984 forward MW:16173",0.693399360277605,0.879,FALSE,FALSE,-0.156,-0.0779,0.0779
"965","IB211_03213",">AF_03213 AF_03213 Replicative DNA helicase (EC 3.6.1.-) 3205060:3206409 forward MW:50003",0.0527911808181799,0.811,FALSE,FALSE,0.548,0.274,-0.274
"966","IB211_03214",">AF_03214 AF_03214 tRNA(Ile)-lysidine synthetase 3206412:3207851 forward MW:52314",0.0891563445250447,0.828,FALSE,FALSE,-1.13,-0.567,0.567
"967","IB211_03215",">AF_03215 AF_03215 Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8) 3207855:3208427 forward MW:21227",0.0752600096054168,0.823,FALSE,FALSE,-0.443,-0.222,0.222
"968","IB211_03216",">AF_03216 AF_03216 Cell division protein FtsH (EC 3.4.24.-) 3208464:3210377 forward MW:70001",0.000497869424673515,0.416,FALSE,FALSE,-1.14,-0.57,0.57
"969","IB211_03229c",">AF_03229c AF_03229c hypothetical protein 3223144:3223764 reverse MW:21240",0.934468964092474,0.887,FALSE,FALSE,0.0438,0.0219,-0.0219
"970","IB211_03235c",">AF_03235c AF_03235c COG0536: GTP-binding protein Obg 3227660:3228937 reverse MW:46366",0.0101990644966148,0.736,FALSE,FALSE,0.842,0.421,-0.421
"971","IB211_03236c",">AF_03236c AF_03236c LSU ribosomal protein L27p 3229026:3229310 reverse MW:10285",0.110455142878612,0.835,FALSE,FALSE,-0.68,-0.34,0.34
"972","IB211_03238c",">AF_03238c AF_03238c LSU ribosomal protein L21p 3229657:3229968 reverse MW:11308",0.71452624044755,0.88,FALSE,FALSE,-0.167,-0.0837,0.0837
"973","IB211_03241c",">AF_03241c AF_03241c Ribosomal protein L11 methyltransferase (EC 2.1.1.-) 3231416:3232369 reverse MW:34803",3.00626460835717e-05,0.0634,FALSE,FALSE,-1.94,-0.968,0.968
"974","IB211_03242c",">AF_03242c AF_03242c DegV family protein 3232369:3233241 reverse MW:31772",0.424177436704674,0.868,FALSE,FALSE,0.182,0.0909,-0.0909
"975","IB211_03245c",">AF_03245c AF_03245c hypothetical protein 3234082:3234678 reverse MW:22172",0.22880392841339,0.854,FALSE,FALSE,-0.324,-0.162,0.162
"976","IB211_03246c",">AF_03246c AF_03246c Pyruvate,phosphate dikinase (EC 2.7.9.1) 3234757:3237384 reverse MW:96664",0.348176162075332,0.864,FALSE,FALSE,0.145,0.0726,-0.0726
